essay_id,total_score,W_ratio_A1,W_ratio_A,W_ratio_B,W_ratio_C,W_ratio_AboveB1,W_mean_score,W_n
TR559*0100*2000*01_A1,25.0,0.8170731707317073,0.9024390243902439,0.07926829268292683,0.018292682926829267,0.0975609756097561,1.3353658536585367,164
TR559*0100*2000*01_A3,25.0,0.7862068965517242,0.9379310344827586,0.06206896551724138,0.0,0.06206896551724138,1.282758620689655,145
TR560*0100*2000*01_A1,23.0,0.6526315789473685,0.8631578947368421,0.11578947368421053,0.021052631578947368,0.1368421052631579,1.5263157894736843,95
TR560*0100*2000*01_A4,23.0,0.6666666666666666,0.9139784946236559,0.08602150537634409,0.0,0.08602150537634409,1.4408602150537635,93
TR562*0100*2000*01_A1,23.0,0.7608695652173914,0.9130434782608695,0.05434782608695652,0.03260869565217391,0.08695652173913043,1.423913043478261,92
TR562*0100*2000*01_A4,23.0,0.7415730337078652,0.9887640449438202,0.011235955056179775,0.0,0.011235955056179775,1.2696629213483146,89
TR563*0100*2000*01_A1,28.0,0.7228915662650602,0.891566265060241,0.08433734939759036,0.024096385542168676,0.10843373493975904,1.4698795180722892,83
TR563*0100*2000*01_A2,28.0,0.6463414634146342,0.8170731707317073,0.18292682926829268,0.0,0.18292682926829268,1.5731707317073171,82
TR567*0100*2000*01_A1,28.0,0.6770833333333334,0.8333333333333334,0.15625,0.010416666666666666,0.16666666666666666,1.5208333333333333,96
TR567*0100*2000*01_A4,28.0,0.6526315789473685,0.8947368421052632,0.10526315789473684,0.0,0.10526315789473684,1.4631578947368422,95
TR569*0100*2000*01_A1,16.0,0.680672268907563,0.8991596638655462,0.07563025210084033,0.025210084033613446,0.10084033613445378,1.4873949579831933,119
TR569*0100*2000*01_A2,16.0,0.65,0.8666666666666667,0.1,0.03333333333333333,0.13333333333333333,1.6166666666666667,60
TR570*0100*2000*01_A1,37.0,0.6204379562043796,0.8248175182481752,0.1678832116788321,0.0072992700729927005,0.17518248175182483,1.635036496350365,137
TR570*0100*2000*01_A2,37.0,0.54,0.7666666666666667,0.2,0.03333333333333333,0.23333333333333334,1.9,150
TR576*0100*2000*01_A1,34.0,0.6907216494845361,0.8865979381443299,0.09278350515463918,0.020618556701030927,0.1134020618556701,1.4948453608247423,97
TR576*0100*2000*01_A4,34.0,0.7560975609756098,0.9512195121951219,0.04878048780487805,0.0,0.04878048780487805,1.3048780487804879,82
TR577*0100*2000*01_A1,29.0,0.69,0.87,0.12,0.01,0.13,1.47,100
TR577*0100*2000*01_A3,29.0,0.7297297297297297,0.8918918918918919,0.0945945945945946,0.013513513513513514,0.10810810810810811,1.4189189189189189,74
TR87*0100*2000*01_A1,31.0,0.5754716981132075,0.839622641509434,0.14150943396226415,0.018867924528301886,0.16037735849056603,1.6886792452830188,106
TR87*0100*2000*01_A3,31.0,0.6458333333333334,0.8125,0.1875,0.0,0.1875,1.5833333333333333,96
TR580*0100*2000*01_A1,34.0,0.77,0.92,0.07,0.01,0.08,1.34,100
TR580*0100*2000*01_A4,34.0,0.652542372881356,0.8898305084745762,0.11016949152542373,0.0,0.11016949152542373,1.4745762711864407,118
TR581*0100*2000*01_A1,20.0,0.75,0.90625,0.0625,0.03125,0.09375,1.4166666666666667,96
TR581*0100*2000*01_A4,20.0,0.7439024390243902,0.8902439024390244,0.10975609756097561,0.0,0.10975609756097561,1.3780487804878048,82
TR583*0100*2000*01_A1,24.0,0.7592592592592593,0.9166666666666666,0.07407407407407407,0.009259259259259259,0.08333333333333333,1.3518518518518519,108
TR583*0100*2000*01_A2,24.0,0.7395833333333334,0.8541666666666666,0.125,0.020833333333333332,0.14583333333333334,1.5,96
TR585*0100*2000*01_A1,36.0,0.65625,0.8515625,0.1328125,0.015625,0.1484375,1.5625,128
TR585*0100*2000*01_A4,36.0,0.7328767123287672,0.910958904109589,0.08904109589041095,0.0,0.08904109589041095,1.3835616438356164,146
TR586*0100*2000*01_A1,30.0,0.711864406779661,0.8983050847457628,0.0847457627118644,0.01694915254237288,0.1016949152542373,1.4406779661016949,59
TR586*0100*2000*01_A3,30.0,0.7011494252873564,0.8620689655172413,0.13793103448275862,0.0,0.13793103448275862,1.471264367816092,87
TR588*0100*2000*01_A1,21.0,0.8222222222222222,0.9444444444444444,0.044444444444444446,0.011111111111111112,0.05555555555555555,1.2555555555555555,90
TR588*0100*2000*01_A2,21.0,0.7830188679245284,0.9339622641509434,0.04716981132075472,0.018867924528301886,0.0660377358490566,1.3396226415094339,106
TR592*0100*2000*01_A1,29.0,0.5730337078651685,0.8426966292134831,0.12359550561797752,0.033707865168539325,0.15730337078651685,1.7191011235955056,89
TR592*0100*2000*01_A4,29.0,0.7526881720430108,0.9354838709677419,0.06451612903225806,0.0,0.06451612903225806,1.3118279569892473,93
TR593*0100*2000*01_A1,36.0,0.6339285714285714,0.875,0.11607142857142858,0.008928571428571428,0.125,1.5446428571428572,112
TR593*0100*2000*01_A2,36.0,0.5974025974025974,0.8181818181818182,0.16883116883116883,0.012987012987012988,0.18181818181818182,1.6493506493506493,77
TR595*0100*2000*01_A1,32.0,0.7402597402597403,0.8961038961038961,0.07792207792207792,0.025974025974025976,0.1038961038961039,1.4415584415584415,77
TR595*0100*2000*01_A2,32.0,0.6951219512195121,0.8414634146341463,0.15853658536585366,0.0,0.15853658536585366,1.475609756097561,82
TR596*0100*2000*01_A1,28.0,0.6886792452830188,0.9056603773584906,0.07547169811320754,0.018867924528301886,0.09433962264150944,1.4528301886792452,106
TR596*0100*2000*01_A3,28.0,0.7821782178217822,0.8811881188118812,0.1188118811881188,0.0,0.1188118811881188,1.3564356435643565,101
TR597*0100*2000*01_A1,36.0,0.6262626262626263,0.8383838383838383,0.1414141414141414,0.020202020202020204,0.16161616161616163,1.5858585858585859,99
TR597*0100*2000*01_A3,36.0,0.4805194805194805,0.7207792207792207,0.23376623376623376,0.045454545454545456,0.2792207792207792,2.012987012987013,154
TR598*0100*2000*01_A1,34.0,0.8155339805825242,0.912621359223301,0.07766990291262135,0.009708737864077669,0.08737864077669903,1.3203883495145632,103
TR598*0100*2000*01_A4,34.0,0.6404494382022472,0.898876404494382,0.0898876404494382,0.011235955056179775,0.10112359550561797,1.5056179775280898,89
TR604*0100*2000*01_A1,38.0,0.6111111111111112,0.8555555555555555,0.13333333333333333,0.011111111111111112,0.14444444444444443,1.6222222222222222,90
TR604*0100*2000*01_A3,38.0,0.5531914893617021,0.7872340425531915,0.19148936170212766,0.02127659574468085,0.2127659574468085,1.7553191489361701,94
TR605*0100*2000*01_A1,25.0,0.7700534759358288,0.9251336898395722,0.06417112299465241,0.0106951871657754,0.0748663101604278,1.358288770053476,187
TR605*0100*2000*01_A4,25.0,0.7346153846153847,0.9346153846153846,0.057692307692307696,0.007692307692307693,0.06538461538461539,1.3576923076923078,260
TR608*0100*2000*01_A1,26.0,0.6309523809523809,0.8452380952380952,0.13095238095238096,0.023809523809523808,0.15476190476190477,1.5952380952380953,84
TR608*0100*2000*01_A4,26.0,0.7,0.93,0.07,0.0,0.07,1.37,100
TR609*0100*2000*01_A1,36.0,0.7142857142857143,0.8701298701298701,0.09090909090909091,0.03896103896103896,0.12987012987012986,1.5194805194805194,77
TR609*0100*2000*01_A4,36.0,0.7,0.9,0.1,0.0,0.1,1.425,80
TR611*0100*2000*01_A1,21.0,0.7319587628865979,0.8247422680412371,0.14432989690721648,0.030927835051546393,0.17525773195876287,1.5257731958762886,97
TR611*0100*2000*01_A4,21.0,0.6741573033707865,0.9438202247191011,0.056179775280898875,0.0,0.056179775280898875,1.3820224719101124,89
TR613*0100*2000*01_A1,28.0,0.7,0.83,0.15,0.02,0.17,1.59,100
TR613*0100*2000*01_A4,28.0,0.6811594202898551,0.855072463768116,0.14492753623188406,0.0,0.14492753623188406,1.4782608695652173,69
TR615*0100*2000*01_A1,27.0,0.7835820895522388,0.9402985074626866,0.05223880597014925,0.007462686567164179,0.05970149253731343,1.291044776119403,134
TR615*0100*2000*01_A3,27.0,0.7529411764705882,0.8941176470588236,0.09411764705882353,0.011764705882352941,0.10588235294117647,1.3764705882352941,85
TR618*0100*2000*01_A1,34.0,0.6451612903225806,0.7956989247311828,0.1935483870967742,0.010752688172043012,0.20430107526881722,1.6021505376344085,93
TR618*0100*2000*01_A4,34.0,0.6623376623376623,0.8701298701298701,0.12987012987012986,0.0,0.12987012987012986,1.5324675324675325,77
TR619*0100*2000*01_A1,31.0,0.6716417910447762,0.8507462686567164,0.12686567164179105,0.022388059701492536,0.14925373134328357,1.5522388059701493,134
TR619*0100*2000*01_A4,31.0,0.6448598130841121,0.897196261682243,0.102803738317757,0.0,0.102803738317757,1.4672897196261683,107
TR622*0100*2000*01_A1,30.0,0.6635514018691588,0.8598130841121495,0.12149532710280374,0.018691588785046728,0.14018691588785046,1.5420560747663552,107
TR622*0100*2000*01_A3,30.0,0.6404494382022472,0.797752808988764,0.16853932584269662,0.033707865168539325,0.20224719101123595,1.7078651685393258,89
TR623*0100*2000*01_A1,29.0,0.6666666666666666,0.8645833333333334,0.11458333333333333,0.020833333333333332,0.13541666666666666,1.5729166666666667,96
TR623*0100*2000*01_A3,29.0,0.6419753086419753,0.8271604938271605,0.16049382716049382,0.012345679012345678,0.1728395061728395,1.5802469135802468,81
TR625*0100*2000*01_A1,28.0,0.6796116504854369,0.8737864077669902,0.11650485436893204,0.009708737864077669,0.1262135922330097,1.4854368932038835,103
TR625*0100*2000*01_A4,28.0,0.6972477064220184,0.9541284403669725,0.045871559633027525,0.0,0.045871559633027525,1.3577981651376148,109
TR626*0100*2000*01_A1,34.0,0.6909090909090909,0.9181818181818182,0.08181818181818182,0.0,0.08181818181818182,1.4,110
TR626*0100*2000*01_A4,34.0,0.7558139534883721,0.9069767441860465,0.09302325581395349,0.0,0.09302325581395349,1.3488372093023255,86
TR627*0100*2000*01_A1,27.0,0.7294117647058823,0.8823529411764706,0.09411764705882353,0.023529411764705882,0.11764705882352941,1.4470588235294117,85
TR627*0100*2000*01_A3,27.0,0.6867469879518072,0.891566265060241,0.0963855421686747,0.012048192771084338,0.10843373493975904,1.4819277108433735,83
TR630*0100*2000*01_A1,28.0,0.6752136752136753,0.8888888888888888,0.10256410256410256,0.008547008547008548,0.1111111111111111,1.4700854700854702,117
TR630*0100*2000*01_A3,28.0,0.6825396825396826,0.8412698412698413,0.15873015873015872,0.0,0.15873015873015872,1.507936507936508,63
TR632*0100*2000*01_A1,18.0,0.7159090909090909,0.8977272727272727,0.07954545454545454,0.022727272727272728,0.10227272727272728,1.4545454545454546,88
TR632*0100*2000*01_A3,18.0,0.7142857142857143,0.9,0.1,0.0,0.1,1.4142857142857144,70
TR633*0100*2000*01_A1,29.0,0.7804878048780488,0.8943089430894309,0.0975609756097561,0.008130081300813009,0.10569105691056911,1.3658536585365855,123
TR633*0100*2000*01_A2,29.0,0.5443037974683544,0.759493670886076,0.21518987341772153,0.02531645569620253,0.24050632911392406,1.7974683544303798,79
TR90*0100*2000*01_A1,39.0,0.7549019607843137,0.9019607843137255,0.0784313725490196,0.0196078431372549,0.09803921568627451,1.3823529411764706,102
TR90*0100*2000*01_A3,39.0,0.6346153846153846,0.8461538461538461,0.1346153846153846,0.019230769230769232,0.15384615384615385,1.6153846153846154,104
TR635*0100*2000*01_A1,31.0,0.7927927927927928,0.954954954954955,0.04504504504504504,0.0,0.04504504504504504,1.2522522522522523,111
TR635*0100*2000*01_A2,31.0,0.6864406779661016,0.847457627118644,0.15254237288135594,0.0,0.15254237288135594,1.5084745762711864,118
TR636*0100*2000*01_A1,34.0,0.6158940397350994,0.7880794701986755,0.18543046357615894,0.026490066225165563,0.2119205298013245,1.6821192052980132,151
TR636*0100*2000*01_A4,34.0,0.5655737704918032,0.7950819672131147,0.19672131147540983,0.00819672131147541,0.20491803278688525,1.6885245901639345,122
TR644*0100*2000*01_A1,29.0,0.7128712871287128,0.9108910891089109,0.06930693069306931,0.019801980198019802,0.0891089108910891,1.4158415841584158,101
TR644*0100*2000*01_A3,29.0,0.7096774193548387,0.8924731182795699,0.08602150537634409,0.021505376344086023,0.10752688172043011,1.4623655913978495,93
TR645*0100*2000*01_A1,25.0,0.6727272727272727,0.8727272727272727,0.11818181818181818,0.00909090909090909,0.12727272727272726,1.5,110
TR645*0100*2000*01_A3,25.0,0.75,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,1.375,24
TR646*0100*2000*01_A1,26.0,0.5777777777777777,0.8111111111111111,0.16666666666666666,0.022222222222222223,0.18888888888888888,1.7333333333333334,90
TR646*0100*2000*01_A2,26.0,0.6521739130434783,0.8405797101449275,0.15942028985507245,0.0,0.15942028985507245,1.5217391304347827,69
TR647*0100*2000*01_A1,19.0,0.8152173913043478,0.8804347826086957,0.10869565217391304,0.010869565217391304,0.11956521739130435,1.3369565217391304,92
TR647*0100*2000*01_A3,19.0,0.7543859649122807,0.9298245614035088,0.07017543859649122,0.0,0.07017543859649122,1.3157894736842106,57
TR649*0100*2000*01_A1,24.0,0.7913043478260869,0.9565217391304348,0.034782608695652174,0.008695652173913044,0.043478260869565216,1.2782608695652173,115
TR649*0100*2000*01_A2,24.0,0.6982758620689655,0.9051724137931034,0.07758620689655173,0.017241379310344827,0.09482758620689655,1.4396551724137931,116
TR651*0100*2000*01_A1,36.0,0.8024691358024691,0.9382716049382716,0.04938271604938271,0.012345679012345678,0.06172839506172839,1.2962962962962963,81
TR651*0100*2000*01_A3,36.0,0.797979797979798,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,1.3131313131313131,99
TR653*0100*2000*01_A1,26.0,0.7623762376237624,0.9108910891089109,0.0594059405940594,0.0297029702970297,0.0891089108910891,1.396039603960396,101
TR653*0100*2000*01_A2,26.0,0.8165137614678899,0.9357798165137615,0.05504587155963303,0.009174311926605505,0.06422018348623854,1.275229357798165,109
TR654*0100*2000*01_A1,23.0,0.7261904761904762,0.8928571428571429,0.09523809523809523,0.011904761904761904,0.10714285714285714,1.4523809523809523,84
TR654*0100*2000*01_A3,23.0,0.6538461538461539,0.8717948717948718,0.1282051282051282,0.0,0.1282051282051282,1.4871794871794872,78
TR655*0100*2000*01_A1,39.0,0.6935483870967742,0.8629032258064516,0.11290322580645161,0.024193548387096774,0.13709677419354838,1.5403225806451613,124
TR655*0100*2000*01_A3,39.0,0.8,0.9304347826086956,0.06956521739130435,0.0,0.06956521739130435,1.2956521739130435,115
TR658*0100*2000*01_A1,33.0,0.7802197802197802,0.9010989010989011,0.06593406593406594,0.03296703296703297,0.0989010989010989,1.3846153846153846,91
TR658*0100*2000*01_A4,33.0,0.6022727272727273,0.8977272727272727,0.09090909090909091,0.011363636363636364,0.10227272727272728,1.5340909090909092,88
TR662*0100*2000*01_A1,19.0,0.7317073170731707,0.8902439024390244,0.10975609756097561,0.0,0.10975609756097561,1.4146341463414633,82
TR662*0100*2000*01_A2,19.0,0.6582278481012658,0.9240506329113924,0.0759493670886076,0.0,0.0759493670886076,1.4430379746835442,79
TR663*0100*2000*01_A1,29.0,0.7,0.8666666666666667,0.1,0.03333333333333333,0.13333333333333333,1.5,120
TR663*0100*2000*01_A3,29.0,0.7777777777777778,0.9012345679012346,0.09876543209876543,0.0,0.09876543209876543,1.3209876543209877,81
TR664*0100*2000*01_A1,29.0,0.797979797979798,0.9090909090909091,0.08080808080808081,0.010101010101010102,0.09090909090909091,1.3434343434343434,99
TR664*0100*2000*01_A2,29.0,0.7101449275362319,0.8985507246376812,0.10144927536231885,0.0,0.10144927536231885,1.4057971014492754,69
TR665*0100*2000*01_A1,31.0,0.7325581395348837,0.8837209302325582,0.10465116279069768,0.011627906976744186,0.11627906976744186,1.4534883720930232,86
TR665*0100*2000*01_A3,31.0,0.7021276595744681,0.8829787234042553,0.10638297872340426,0.010638297872340425,0.11702127659574468,1.4680851063829787,94
TR668*0100*2000*01_A1,26.0,0.7345132743362832,0.8938053097345132,0.09734513274336283,0.008849557522123894,0.10619469026548672,1.3982300884955752,113
TR668*0100*2000*01_A4,26.0,0.6446280991735537,0.9008264462809917,0.09917355371900827,0.0,0.09917355371900827,1.4793388429752066,121
TR669*0100*2000*01_A1,27.0,0.6198347107438017,0.8264462809917356,0.1487603305785124,0.024793388429752067,0.17355371900826447,1.6611570247933884,121
TR669*0100*2000*01_A3,27.0,0.7349397590361446,0.8795180722891566,0.12048192771084337,0.0,0.12048192771084337,1.4156626506024097,166
TR670*0100*2000*01_A1,24.0,0.7666666666666667,0.9111111111111111,0.06666666666666667,0.022222222222222223,0.08888888888888889,1.3666666666666667,90
TR670*0100*2000*01_A3,24.0,0.8354430379746836,0.8734177215189873,0.12658227848101267,0.0,0.12658227848101267,1.3037974683544304,79
TR671*0100*2000*01_A1,28.0,0.7766990291262136,0.9320388349514563,0.05825242718446602,0.009708737864077669,0.06796116504854369,1.3203883495145632,103
TR671*0100*2000*01_A3,28.0,0.782608695652174,0.9217391304347826,0.06956521739130435,0.008695652173913044,0.0782608695652174,1.3391304347826087,115
TR92*0100*2000*01_A1,27.0,0.696969696969697,0.9242424242424242,0.06060606060606061,0.015151515151515152,0.07575757575757576,1.4166666666666667,132
TR92*0100*2000*01_A3,27.0,0.7142857142857143,0.8839285714285714,0.11607142857142858,0.0,0.11607142857142858,1.4196428571428572,112
TR675*0100*2000*01_A1,22.0,0.5930232558139535,0.872093023255814,0.10465116279069768,0.023255813953488372,0.12790697674418605,1.5930232558139534,86
TR675*0100*2000*01_A4,22.0,0.7380952380952381,0.9047619047619048,0.08333333333333333,0.011904761904761904,0.09523809523809523,1.4166666666666667,84
TR676*0100*2000*01_A1,24.0,0.7073170731707317,0.9146341463414634,0.04878048780487805,0.036585365853658534,0.08536585365853659,1.4634146341463414,82
TR676*0100*2000*01_A4,24.0,0.6046511627906976,0.8837209302325582,0.10465116279069768,0.011627906976744186,0.11627906976744186,1.558139534883721,86
TR679*0100*2000*01_A1,32.0,0.5647058823529412,0.7294117647058823,0.23529411764705882,0.03529411764705882,0.27058823529411763,1.8,85
TR679*0100*2000*01_A2,32.0,0.7314814814814815,0.8981481481481481,0.10185185185185185,0.0,0.10185185185185185,1.3981481481481481,108
TR680*0100*2000*01_A1,30.0,0.6836734693877551,0.8673469387755102,0.12244897959183673,0.01020408163265306,0.1326530612244898,1.530612244897959,98
TR680*0100*2000*01_A2,30.0,0.6304347826086957,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.17391304347826086,1.7065217391304348,92
TR683*0100*2000*01_A1,22.0,0.7,0.89,0.09,0.02,0.11,1.46,100
TR683*0100*2000*01_A2,22.0,0.6634615384615384,0.8557692307692307,0.125,0.019230769230769232,0.14423076923076922,1.5384615384615385,104
TR685*0100*2000*01_A1,27.0,0.6597938144329897,0.865979381443299,0.1134020618556701,0.020618556701030927,0.13402061855670103,1.5670103092783505,97
TR685*0100*2000*01_A3,27.0,0.7222222222222222,0.7888888888888889,0.2,0.011111111111111112,0.2111111111111111,1.5555555555555556,90
TR686*0100*2000*01_A1,36.0,0.7570093457943925,0.8785046728971962,0.09345794392523364,0.028037383177570093,0.12149532710280374,1.4485981308411215,107
TR686*0100*2000*01_A3,36.0,0.7405405405405405,0.8810810810810811,0.11351351351351352,0.005405405405405406,0.11891891891891893,1.4,185
TR692*0100*2000*01_A1,23.0,0.6057692307692307,0.8461538461538461,0.125,0.028846153846153848,0.15384615384615385,1.6346153846153846,104
TR692*0100*2000*01_A4,23.0,0.5925925925925926,0.8888888888888888,0.09876543209876543,0.012345679012345678,0.1111111111111111,1.5555555555555556,81
TR693*0100*2000*01_A1,25.0,0.6923076923076923,0.9423076923076923,0.057692307692307696,0.0,0.057692307692307696,1.375,104
TR693*0100*2000*01_A4,25.0,0.75,0.9375,0.0625,0.0,0.0625,1.325,80
TR694*0100*2000*01_A1,32.0,0.6666666666666666,0.8620689655172413,0.13793103448275862,0.0,0.13793103448275862,1.5057471264367817,87
TR694*0100*2000*01_A4,32.0,0.7391304347826086,0.9239130434782609,0.07608695652173914,0.0,0.07608695652173914,1.3478260869565217,92
TR695*0100*2000*01_A1,32.0,0.7524752475247525,0.8811881188118812,0.0891089108910891,0.0297029702970297,0.1188118811881188,1.4356435643564356,101
TR695*0100*2000*01_A4,32.0,0.6705882352941176,0.8588235294117647,0.12941176470588237,0.011764705882352941,0.1411764705882353,1.5411764705882354,85
TR698*0100*2000*01_A1,31.0,0.5779816513761468,0.8073394495412844,0.1651376146788991,0.027522935779816515,0.1926605504587156,1.7431192660550459,109
TR698*0100*2000*01_A4,31.0,0.6593406593406593,0.8791208791208791,0.12087912087912088,0.0,0.12087912087912088,1.5054945054945055,91
TR699*0100*2000*01_A1,25.0,0.6025641025641025,0.8076923076923077,0.1794871794871795,0.01282051282051282,0.19230769230769232,1.6538461538461537,78
TR699*0100*2000*01_A2,25.0,0.6421052631578947,0.7684210526315789,0.21052631578947367,0.021052631578947368,0.23157894736842105,1.7157894736842105,95
TR59*0100*2000*01_A1,24.0,0.7065217391304348,0.8369565217391305,0.13043478260869565,0.03260869565217391,0.16304347826086957,1.576086956521739,92
TR59*0100*2000*01_A4,24.0,0.7526881720430108,0.8924731182795699,0.10752688172043011,0.0,0.10752688172043011,1.3763440860215055,93
TR60*0100*2000*01_A1,23.0,0.8378378378378378,0.9459459459459459,0.05405405405405406,0.0,0.05405405405405406,1.2364864864864864,148
TR60*0100*2000*01_A4,23.0,0.6987951807228916,0.963855421686747,0.03614457831325301,0.0,0.03614457831325301,1.3373493975903614,83
TR61*0100*2000*01_A1,27.0,0.6878612716763006,0.8439306358381503,0.1329479768786127,0.023121387283236993,0.15606936416184972,1.5491329479768785,173
TR61*0100*2000*01_A4,27.0,0.7086092715231788,0.9139072847682119,0.08609271523178808,0.0,0.08609271523178808,1.3841059602649006,151
TR62*0100*2000*01_A1,27.0,0.7045454545454546,0.9090909090909091,0.06818181818181818,0.022727272727272728,0.09090909090909091,1.4318181818181819,88
TR62*0100*2000*01_A4,27.0,0.7466666666666667,0.92,0.08,0.0,0.08,1.3733333333333333,75
TR67*0100*2000*01_A1,31.0,0.7142857142857143,0.8839285714285714,0.08928571428571429,0.026785714285714284,0.11607142857142858,1.4821428571428572,112
TR67*0100*2000*01_A3,31.0,0.6883116883116883,0.8311688311688312,0.15584415584415584,0.012987012987012988,0.16883116883116883,1.5324675324675325,77
TR69*0100*2000*01_A1,30.0,0.581081081081081,0.8243243243243243,0.14864864864864866,0.02702702702702703,0.17567567567567569,1.6891891891891893,74
TR69*0100*2000*01_A4,30.0,0.5866666666666667,0.7866666666666666,0.18666666666666668,0.02666666666666667,0.21333333333333335,1.7466666666666666,75
TR71*0100*2000*01_A1,33.0,0.6454545454545455,0.9,0.09090909090909091,0.00909090909090909,0.1,1.5,110
TR71*0100*2000*01_A4,33.0,0.8,0.9222222222222223,0.05555555555555555,0.022222222222222223,0.07777777777777778,1.3555555555555556,90
TR73*0100*2000*01_A1,37.0,0.5728155339805825,0.8349514563106796,0.14563106796116504,0.019417475728155338,0.1650485436893204,1.6796116504854368,103
TR73*0100*2000*01_A4,37.0,0.7169811320754716,0.9150943396226415,0.08490566037735849,0.0,0.08490566037735849,1.3679245283018868,106
TR76*0100*2000*01_A1,29.0,0.7777777777777778,0.9281045751633987,0.06535947712418301,0.006535947712418301,0.0718954248366013,1.326797385620915,153
TR76*0100*2000*01_A4,29.0,0.8083333333333333,0.9666666666666667,0.03333333333333333,0.0,0.03333333333333333,1.225,120
TR701*0100*2000*01_A1,35.0,0.6976744186046512,0.8604651162790697,0.12790697674418605,0.011627906976744186,0.13953488372093023,1.4767441860465116,86
TR701*0100*2000*01_A3,35.0,0.6623376623376623,0.8441558441558441,0.15584415584415584,0.0,0.15584415584415584,1.5194805194805194,77
TR713*0100*2000*01_A1,24.0,0.6867469879518072,0.9156626506024096,0.07228915662650602,0.012048192771084338,0.08433734939759036,1.4216867469879517,83
TR713*0100*2000*01_A3,24.0,0.7625,0.875,0.125,0.0,0.125,1.3625,80
TR715*0100*2000*01_A1,27.0,0.7391304347826086,0.9130434782608695,0.06086956521739131,0.02608695652173913,0.08695652173913043,1.4086956521739131,115
TR715*0100*2000*01_A4,27.0,0.6190476190476191,0.9166666666666666,0.07142857142857142,0.011904761904761904,0.08333333333333333,1.5119047619047619,84
TR716*0100*2000*01_A1,23.0,0.6991150442477876,0.8761061946902655,0.10619469026548672,0.017699115044247787,0.12389380530973451,1.4690265486725664,113
TR716*0100*2000*01_A4,23.0,0.7604166666666666,0.921875,0.078125,0.0,0.078125,1.3229166666666667,192
TR718*0100*2000*01_A1,29.0,0.7876106194690266,0.8938053097345132,0.08849557522123894,0.017699115044247787,0.10619469026548672,1.3805309734513274,113
TR718*0100*2000*01_A4,29.0,0.7471264367816092,0.9425287356321839,0.05747126436781609,0.0,0.05747126436781609,1.3218390804597702,87
TR719*0100*2000*01_A1,19.0,0.75,0.8863636363636364,0.10227272727272728,0.011363636363636364,0.11363636363636363,1.4090909090909092,88
TR719*0100*2000*01_A2,19.0,0.7796610169491526,0.9491525423728814,0.05084745762711865,0.0,0.05084745762711865,1.271186440677966,59
TR722*0100*2000*01_A1,23.0,0.7083333333333334,0.875,0.11458333333333333,0.010416666666666666,0.125,1.4583333333333333,96
TR722*0100*2000*01_A2,23.0,0.6666666666666666,0.8461538461538461,0.14102564102564102,0.01282051282051282,0.15384615384615385,1.564102564102564,78
TR723*0100*2000*01_A1,28.0,0.7391304347826086,0.9130434782608695,0.06521739130434782,0.021739130434782608,0.08695652173913043,1.423913043478261,92
TR723*0100*2000*01_A4,28.0,0.7590361445783133,0.9036144578313253,0.0963855421686747,0.0,0.0963855421686747,1.3493975903614457,83
TR724*0100*2000*01_A1,34.0,0.6826923076923077,0.8461538461538461,0.15384615384615385,0.0,0.15384615384615385,1.5096153846153846,104
TR724*0100*2000*01_A2,34.0,0.6530612244897959,0.8469387755102041,0.15306122448979592,0.0,0.15306122448979592,1.5408163265306123,98
TR725*0100*2000*01_A1,24.0,0.7395833333333334,0.90625,0.08333333333333333,0.010416666666666666,0.09375,1.3854166666666667,96
TR725*0100*2000*01_A3,24.0,0.7321428571428571,0.8392857142857143,0.14285714285714285,0.017857142857142856,0.16071428571428573,1.5,56
TR727*0100*2000*01_A1,20.0,0.6122448979591837,0.8367346938775511,0.14285714285714285,0.02040816326530612,0.16326530612244897,1.6122448979591837,98
TR727*0100*2000*01_A4,20.0,0.584070796460177,0.8761061946902655,0.11504424778761062,0.008849557522123894,0.12389380530973451,1.584070796460177,113
TR728*0100*2000*01_A1,27.0,0.6973684210526315,0.8947368421052632,0.07894736842105263,0.02631578947368421,0.10526315789473684,1.4605263157894737,76
TR728*0100*2000*01_A3,27.0,0.825,0.95,0.05,0.0,0.05,1.225,80
TR731*0100*2000*01_A1,36.0,0.72,0.896,0.104,0.0,0.104,1.424,125
TR731*0100*2000*01_A3,36.0,0.644927536231884,0.8623188405797102,0.13043478260869565,0.007246376811594203,0.13768115942028986,1.536231884057971,138
TR732*0100*2000*01_A1,40.0,0.5555555555555556,0.7870370370370371,0.19444444444444445,0.018518518518518517,0.21296296296296297,1.75,108
TR732*0100*2000*01_A3,40.0,0.5230769230769231,0.6923076923076923,0.2923076923076923,0.015384615384615385,0.3076923076923077,1.9307692307692308,130
TR733*0100*2000*01_A1,33.0,0.6419753086419753,0.8641975308641975,0.1111111111111111,0.024691358024691357,0.13580246913580246,1.5925925925925926,81
TR733*0100*2000*01_A4,33.0,0.7241379310344828,0.9310344827586207,0.06896551724137931,0.0,0.06896551724137931,1.3448275862068966,87
TR734*0100*2000*01_A1,37.0,0.5625,0.78125,0.171875,0.046875,0.21875,1.8125,128
TR734*0100*2000*01_A3,37.0,0.5053763440860215,0.6774193548387096,0.26881720430107525,0.053763440860215055,0.3225806451612903,2.043010752688172,93
